175,14,special,HIGH,primary,Hang-Clean,Hang-Clean
175,3,special,HIGH,primary,Hang-Clean,Hang-Clean
175,17,special,HIGH,primary,Hang-Clean,Hang-Clean
175,11,special,MEDIUM,synergistic,Hang-Clean,Hang-Clean
175,20,special,MEDIUM,synergistic,Hang-Clean,Hang-Clean
175,9,isometric,LOW,stabilizing,Hang-Clean,Hang-Clean
175,6,isometric,LOW,stabilizing,Hang-Clean,Hang-Clean
176,10,special,HIGH,primary,Hang-Power-Clean,Hang-Power-Clean
176,14,special,HIGH,primary,Hang-Power-Clean,Hang-Power-Clean
176,3,concentric,MEDIUM,synergistic,Hang-Power-Clean,Hang-Power-Clean
176,11,concentric,MEDIUM,synergistic,Hang-Power-Clean,Hang-Power-Clean
176,20,isometric,LOW,stabilizing,Hang-Power-Clean,Hang-Power-Clean
176,9,isometric,LOW,stabilizing,Hang-Power-Clean,Hang-Power-Clean
177,10,special,HIGH,primary,Hang-Power-Snatch,Hang-Power-Snatch
177,14,special,HIGH,primary,Hang-Power-Snatch,Hang-Power-Snatch
177,3,concentric,MEDIUM,synergistic,Hang-Power-Snatch,Hang-Power-Snatch
177,11,concentric,MEDIUM,synergistic,Hang-Power-Snatch,Hang-Power-Snatch
177,20,isometric,LOW,stabilizing,Hang-Power-Snatch,Hang-Power-Snatch
177,9,isometric,LOW,stabilizing,Hang-Power-Snatch,Hang-Power-Snatch
178,10,special,HIGH,primary,Hang-Snatch,Hang-Snatch
178,14,special,HIGH,primary,Hang-Snatch,Hang-Snatch
178,3,special,HIGH,primary,Hang-Snatch,Hang-Snatch
178,17,special,HIGH,primary,Hang-Snatch,Hang-Snatch
178,11,special,MEDIUM,synergistic,Hang-Snatch,Hang-Snatch
178,20,special,MEDIUM,synergistic,Hang-Snatch,Hang-Snatch
178,9,isometric,LOW,stabilizing,Hang-Snatch,Hang-Snatch
178,6,isometric,LOW,stabilizing,Hang-Snatch,Hang-Snatch
179,13,concentric,HIGH,primary,Inverted-Row,Inverted-Row
179,20,concentric,HIGH,primary,Inverted-Row,Inverted-Row
179,16,concentric,HIGH,primary,Inverted-Row,Inverted-Row
179,5,concentric,MEDIUM,synergistic,Inverted-Row,Inverted-Row
179,9,isometric,LOW,stabilizing,Inverted-Row,Inverted-Row
179,18,isometric,LOW,stabilizing,Inverted-Row,Inverted-Row
180,13,concentric,HIGH,primary,Inverted-Row-with-Underhand-Grip,Inverted-Row-with-Underhand-Grip
180,20,concentric,HIGH,primary,Inverted-Row-with-Underhand-Grip,Inverted-Row-with-Underhand-Grip
180,16,concentric,HIGH,primary,Inverted-Row-with-Underhand-Grip,Inverted-Row-with-Underhand-Grip
180,5,concentric,MEDIUM,synergistic,Inverted-Row-with-Underhand-Grip,Inverted-Row-with-Underhand-Grip
180,9,isometric,LOW,stabilizing,Inverted-Row-with-Underhand-Grip,Inverted-Row-with-Underhand-Grip
180,18,isometric,LOW,stabilizing,Inverted-Row-with-Underhand-Grip,Inverted-Row-with-Underhand-Grip
181,14,concentric,HIGH,primary,Jefferson-Curl,Jefferson-Curl
181,3,concentric,MEDIUM,synergistic,Jefferson-Curl,Jefferson-Curl
181,10,concentric,MEDIUM,synergistic,Jefferson-Curl,Jefferson-Curl
181,11,concentric,MEDIUM,synergistic,Jefferson-Curl,Jefferson-Curl
181,20,isometric,LOW,stabilizing,Jefferson-Curl,Jefferson-Curl
182,7,special,HIGH,primary,Jumping-Muscle-Up,Jumping-Muscle-Up
182,13,special,HIGH,primary,Jumping-Muscle-Up,Jumping-Muscle-Up
182,21,special,HIGH,primary,Jumping-Muscle-Up,Jumping-Muscle-Up
182,5,special,MEDIUM,synergistic,Jumping-Muscle-Up,Jumping-Muscle-Up
182,9,isometric,LOW,stabilizing,Jumping-Muscle-Up,Jumping-Muscle-Up
182,4,special,MEDIUM,synergistic,Jumping-Muscle-Up,Jumping-Muscle-Up
182,16,special,MEDIUM,synergistic,Jumping-Muscle-Up,Jumping-Muscle-Up
182,18,isometric,LOW,stabilizing,Jumping-Muscle-Up,Jumping-Muscle-Up
183,10,special,HIGH,primary,Kettlebell-Clean,Kettlebell-Clean
183,14,special,HIGH,primary,Kettlebell-Clean,Kettlebell-Clean
183,11,special,MEDIUM,synergistic,Kettlebell-Clean,Kettlebell-Clean
183,20,special,MEDIUM,synergistic,Kettlebell-Clean,Kettlebell-Clean
183,9,isometric,LOW,stabilizing,Kettlebell-Clean,Kettlebell-Clean
183,3,concentric,MEDIUM,synergistic,Kettlebell-Clean,Kettlebell-Clean
183,15,isometric,LOW,stabilizing,Kettlebell-Clean,Kettlebell-Clean
184,10,special,HIGH,primary,Kettlebell-Clean-and-Jerk,Kettlebell-Clean-and-Jerk
184,14,special,HIGH,primary,Kettlebell-Clean-and-Jerk,Kettlebell-Clean-and-Jerk
184,4,special,HIGH,primary,Kettlebell-Clean-and-Jerk,Kettlebell-Clean-and-Jerk
184,11,special,MEDIUM,synergistic,Kettlebell-Clean-and-Jerk,Kettlebell-Clean-and-Jerk
184,3,concentric,MEDIUM,synergistic,Kettlebell-Clean-and-Jerk,Kettlebell-Clean-and-Jerk
184,20,special,MEDIUM,synergistic,Kettlebell-Clean-and-Jerk,Kettlebell-Clean-and-Jerk
184,9,isometric,LOW,stabilizing,Kettlebell-Clean-and-Jerk,Kettlebell-Clean-and-Jerk
184,21,concentric,MEDIUM,synergistic,Kettlebell-Clean-and-Jerk,Kettlebell-Clean-and-Jerk
184,12,concentric,MEDIUM,synergistic,Kettlebell-Clean-and-Jerk,Kettlebell-Clean-and-Jerk
185,10,special,HIGH,primary,Kettlebell-Clean-and-Press,Kettlebell-Clean-and-Press
185,14,special,HIGH,primary,Kettlebell-Clean-and-Press,Kettlebell-Clean-and-Press
185,4,special,HIGH,primary,Kettlebell-Clean-and-Press,Kettlebell-Clean-and-Press
185,11,special,MEDIUM,synergistic,Kettlebell-Clean-and-Press,Kettlebell-Clean-and-Press
185,20,special,MEDIUM,synergistic,Kettlebell-Clean-and-Press,Kettlebell-Clean-and-Press
185,9,isometric,LOW,stabilizing,Kettlebell-Clean-and-Press,Kettlebell-Clean-and-Press
185,21,concentric,MEDIUM,synergistic,Kettlebell-Clean-and-Press,Kettlebell-Clean-and-Press
185,12,concentric,MEDIUM,synergistic,Kettlebell-Clean-and-Press,Kettlebell-Clean-and-Press
185,3,concentric,MEDIUM,synergistic,Kettlebell-Clean-and-Press,Kettlebell-Clean-and-Press
185,15,isometric,LOW,stabilizing,Kettlebell-Clean-and-Press,Kettlebell-Clean-and-Press
186,10,concentric,HIGH,primary,Kettlebell-Swing,Kettlebell-Swing
186,14,concentric,HIGH,primary,Kettlebell-Swing,Kettlebell-Swing
186,11,concentric,MEDIUM,synergistic,Kettlebell-Swing,Kettlebell-Swing
186,3,concentric,MEDIUM,synergistic,Kettlebell-Swing,Kettlebell-Swing
186,20,isometric,LOW,stabilizing,Kettlebell-Swing,Kettlebell-Swing
186,9,isometric,LOW,stabilizing,Kettlebell-Swing,Kettlebell-Swing
187,13,concentric,HIGH,primary,Kroc-Row,Kroc-Row
187,20,concentric,HIGH,primary,Kroc-Row,Kroc-Row
187,16,concentric,HIGH,primary,Kroc-Row,Kroc-Row
187,5,concentric,MEDIUM,synergistic,Kroc-Row,Kroc-Row
187,14,isometric,LOW,stabilizing,Kroc-Row,Kroc-Row
187,9,isometric,LOW,stabilizing,Kroc-Row,Kroc-Row
187,18,isometric,LOW,stabilizing,Kroc-Row,Kroc-Row
188,13,concentric,HIGH,primary,Lat-Pulldown-with-Pronated-Grip,Lat-Pulldown-with-Pronated-Grip
188,5,concentric,MEDIUM,synergistic,Lat-Pulldown-with-Pronated-Grip,Lat-Pulldown-with-Pronated-Grip
188,16,concentric,MEDIUM,synergistic,Lat-Pulldown-with-Pronated-Grip,Lat-Pulldown-with-Pronated-Grip
188,9,isometric,LOW,stabilizing,Lat-Pulldown-with-Pronated-Grip,Lat-Pulldown-with-Pronated-Grip
188,18,isometric,LOW,stabilizing,Lat-Pulldown-with-Pronated-Grip,Lat-Pulldown-with-Pronated-Grip
189,13,concentric,HIGH,primary,Lat-Pulldown-with-Supinated-Grip,Lat-Pulldown-with-Supinated-Grip
189,5,concentric,MEDIUM,synergistic,Lat-Pulldown-with-Supinated-Grip,Lat-Pulldown-with-Supinated-Grip
189,16,concentric,MEDIUM,synergistic,Lat-Pulldown-with-Supinated-Grip,Lat-Pulldown-with-Supinated-Grip
189,9,isometric,LOW,stabilizing,Lat-Pulldown-with-Supinated-Grip,Lat-Pulldown-with-Supinated-Grip
189,18,isometric,LOW,stabilizing,Lat-Pulldown-with-Supinated-Grip,Lat-Pulldown-with-Supinated-Grip
190,7,special,HIGH,primary,Bar-Muscle-Up,Bar-Muscle-Up
190,13,special,HIGH,primary,Bar-Muscle-Up,Bar-Muscle-Up
190,21,special,HIGH,primary,Bar-Muscle-Up,Bar-Muscle-Up
190,5,special,MEDIUM,synergistic,Bar-Muscle-Up,Bar-Muscle-Up
190,9,isometric,LOW,stabilizing,Bar-Muscle-Up,Bar-Muscle-Up
190,4,special,MEDIUM,synergistic,Bar-Muscle-Up,Bar-Muscle-Up
190,16,special,MEDIUM,synergistic,Bar-Muscle-Up,Bar-Muscle-Up
190,18,isometric,LOW,stabilizing,Bar-Muscle-Up,Bar-Muscle-Up
191,7,special,HIGH,primary,Ring-Muscle-Up,Ring-Muscle-Up
191,13,special,HIGH,primary,Ring-Muscle-Up,Ring-Muscle-Up
191,21,special,HIGH,primary,Ring-Muscle-Up,Ring-Muscle-Up
191,5,special,MEDIUM,synergistic,Ring-Muscle-Up,Ring-Muscle-Up
191,9,isometric,LOW,stabilizing,Ring-Muscle-Up,Ring-Muscle-Up
191,4,special,MEDIUM,synergistic,Ring-Muscle-Up,Ring-Muscle-Up
191,16,special,MEDIUM,synergistic,Ring-Muscle-Up,Ring-Muscle-Up
191,18,isometric,LOW,stabilizing,Ring-Muscle-Up,Ring-Muscle-Up
192,13,concentric,HIGH,primary,One-Handed-Cable-Row,One-Handed-Cable-Row
192,20,concentric,HIGH,primary,One-Handed-Cable-Row,One-Handed-Cable-Row
192,16,concentric,HIGH,primary,One-Handed-Cable-Row,One-Handed-Cable-Row
192,5,concentric,MEDIUM,synergistic,One-Handed-Cable-Row,One-Handed-Cable-Row
192,9,isometric,LOW,stabilizing,One-Handed-Cable-Row,One-Handed-Cable-Row
192,18,isometric,LOW,stabilizing,One-Handed-Cable-Row,One-Handed-Cable-Row
193,10,concentric,HIGH,primary,One-Handed-Kettlebell-Swing,One-Handed-Kettlebell-Swing
193,14,concentric,HIGH,primary,One-Handed-Kettlebell-Swing,One-Handed-Kettlebell-Swing
193,11,concentric,MEDIUM,synergistic,One-Handed-Kettlebell-Swing,One-Handed-Kettlebell-Swing
193,3,concentric,MEDIUM,synergistic,One-Handed-Kettlebell-Swing,One-Handed-Kettlebell-Swing
193,20,isometric,LOW,stabilizing,One-Handed-Kettlebell-Swing,One-Handed-Kettlebell-Swing
193,9,isometric,LOW,stabilizing,One-Handed-Kettlebell-Swing,One-Handed-Kettlebell-Swing
193,15,isometric,LOW,stabilizing,One-Handed-Kettlebell-Swing,One-Handed-Kettlebell-Swing
194,13,concentric,HIGH,primary,One-Handed-Lat-Pulldown,One-Handed-Lat-Pulldown
194,5,concentric,MEDIUM,synergistic,One-Handed-Lat-Pulldown,One-Handed-Lat-Pulldown
194,16,concentric,MEDIUM,synergistic,One-Handed-Lat-Pulldown,One-Handed-Lat-Pulldown
194,9,isometric,LOW,stabilizing,One-Handed-Lat-Pulldown,One-Handed-Lat-Pulldown
194,18,isometric,LOW,stabilizing,One-Handed-Lat-Pulldown,One-Handed-Lat-Pulldown
195,10,concentric,HIGH,primary,Pause-Deadlift,Pause-Deadlift
195,14,concentric,HIGH,primary,Pause-Deadlift,Pause-Deadlift
195,17,concentric,MEDIUM,synergistic,Pause-Deadlift,Pause-Deadlift
195,11,concentric,MEDIUM,synergistic,Pause-Deadlift,Pause-Deadlift
195,3,concentric,MEDIUM,synergistic,Pause-Deadlift,Pause-Deadlift
195,20,isometric,LOW,stabilizing,Pause-Deadlift,Pause-Deadlift
195,9,isometric,LOW,stabilizing,Pause-Deadlift,Pause-Deadlift
196,13,concentric,HIGH,primary,Pendlay-Row,Pendlay-Row
196,20,concentric,HIGH,primary,Pendlay-Row,Pendlay-Row
196,16,concentric,HIGH,primary,Pendlay-Row,Pendlay-Row
196,5,concentric,MEDIUM,synergistic,Pendlay-Row,Pendlay-Row
196,14,isometric,LOW,stabilizing,Pendlay-Row,Pendlay-Row
196,9,isometric,LOW,stabilizing,Pendlay-Row,Pendlay-Row
196,18,isometric,LOW,stabilizing,Pendlay-Row,Pendlay-Row
197,10,special,HIGH,primary,Power-Clean,Power-Clean
197,14,special,HIGH,primary,Power-Clean,Power-Clean
197,17,concentric,MEDIUM,synergistic,Power-Clean,Power-Clean
197,3,concentric,MEDIUM,synergistic,Power-Clean,Power-Clean
197,11,concentric,MEDIUM,synergistic,Power-Clean,Power-Clean
197,20,special,MEDIUM,synergistic,Power-Clean,Power-Clean
197,9,isometric,LOW,stabilizing,Power-Clean,Power-Clean
198,10,special,HIGH,primary,Power-Snatch,Power-Snatch
198,14,special,HIGH,primary,Power-Snatch,Power-Snatch
198,17,concentric,MEDIUM,synergistic,Power-Snatch,Power-Snatch
198,3,concentric,MEDIUM,synergistic,Power-Snatch,Power-Snatch
198,11,concentric,MEDIUM,synergistic,Power-Snatch,Power-Snatch
198,20,special,MEDIUM,synergistic,Power-Snatch,Power-Snatch
198,9,isometric,LOW,stabilizing,Power-Snatch,Power-Snatch
199,13,concentric,HIGH,primary,Pull-Up,Pull-Up
199,5,concentric,MEDIUM,synergistic,Pull-Up,Pull-Up
199,16,concentric,MEDIUM,synergistic,Pull-Up,Pull-Up
199,9,isometric,LOW,stabilizing,Pull-Up,Pull-Up
199,18,isometric,LOW,stabilizing,Pull-Up,Pull-Up
200,13,concentric,HIGH,primary,Pull-Ups-with-a-Neutral-Grip,Pull-Ups-with-a-Neutral-Grip
200,5,concentric,MEDIUM,synergistic,Pull-Ups-with-a-Neutral-Grip,Pull-Ups-with-a-Neutral-Grip
200,16,concentric,MEDIUM,synergistic,Pull-Ups-with-a-Neutral-Grip,Pull-Ups-with-a-Neutral-Grip
200,9,isometric,LOW,stabilizing,Pull-Ups-with-a-Neutral-Grip,Pull-Ups-with-a-Neutral-Grip
200,18,isometric,LOW,stabilizing,Pull-Ups-with-a-Neutral-Grip,Pull-Ups-with-a-Neutral-Grip
201,10,concentric,HIGH,primary,Rack-Pull,Rack-Pull
201,14,concentric,HIGH,primary,Rack-Pull,Rack-Pull
201,11,concentric,MEDIUM,synergistic,Rack-Pull,Rack-Pull
201,3,concentric,MEDIUM,synergistic,Rack-Pull,Rack-Pull
201,20,isometric,LOW,stabilizing,Rack-Pull,Rack-Pull
201,9,isometric,LOW,stabilizing,Rack-Pull,Rack-Pull
202,13,concentric,HIGH,primary,Ring-Pull-Up,Ring-Pull-Up
202,5,concentric,MEDIUM,synergistic,Ring-Pull-Up,Ring-Pull-Up
202,16,concentric,MEDIUM,synergistic,Ring-Pull-Up,Ring-Pull-Up
202,9,isometric,LOW,stabilizing,Ring-Pull-Up,Ring-Pull-Up
202,18,isometric,LOW,stabilizing,Ring-Pull-Up,Ring-Pull-Up
203,13,concentric,HIGH,primary,Ring-Row,Ring-Row
203,20,concentric,HIGH,primary,Ring-Row,Ring-Row
203,16,concentric,HIGH,primary,Ring-Row,Ring-Row
203,5,concentric,MEDIUM,synergistic,Ring-Row,Ring-Row
203,9,isometric,LOW,stabilizing,Ring-Row,Ring-Row
203,18,isometric,LOW,stabilizing,Ring-Row,Ring-Row
204,18,isometric,MEDIUM,primary,Scap-Pull-Up,Scap-Pull-Up
204,9,isometric,MEDIUM,primary,Scap-Pull-Up,Scap-Pull-Up
205,13,concentric,HIGH,primary,Seal-Row,Seal-Row
205,20,concentric,HIGH,primary,Seal-Row,Seal-Row
205,16,concentric,HIGH,primary,Seal-Row,Seal-Row
205,5,concentric,MEDIUM,synergistic,Seal-Row,Seal-Row
205,9,isometric,LOW,stabilizing,Seal-Row,Seal-Row
205,18,isometric,LOW,stabilizing,Seal-Row,Seal-Row
206,13,concentric,HIGH,primary,Seated-Machine-Row,Seated-Machine-Row
206,20,concentric,HIGH,primary,Seated-Machine-Row,Seated-Machine-Row
206,16,concentric,HIGH,primary,Seated-Machine-Row,Seated-Machine-Row
206,5,concentric,MEDIUM,synergistic,Seated-Machine-Row,Seated-Machine-Row
206,9,isometric,LOW,stabilizing,Seated-Machine-Row,Seated-Machine-Row
206,18,isometric,LOW,stabilizing,Seated-Machine-Row,Seated-Machine-Row
207,10,concentric,HIGH,primary,Single-Leg-Deadlift-with-Kettlebell,Single-Leg-Deadlift-with-Kettlebell
207,11,concentric,HIGH,primary,Single-Leg-Deadlift-with-Kettlebell,Single-Leg-Deadlift-with-Kettlebell
207,14,concentric,HIGH,primary,Single-Leg-Deadlift-with-Kettlebell,Single-Leg-Deadlift-with-Kettlebell
207,2,isometric,LOW,stabilizing,Single-Leg-Deadlift-with-Kettlebell,Single-Leg-Deadlift-with-Kettlebell
207,3,isometric,LOW,stabilizing,Single-Leg-Deadlift-with-Kettlebell,Single-Leg-Deadlift-with-Kettlebell
207,9,isometric,LOW,stabilizing,Single-Leg-Deadlift-with-Kettlebell,Single-Leg-Deadlift-with-Kettlebell
207,20,isometric,LOW,stabilizing,Single-Leg-Deadlift-with-Kettlebell,Single-Leg-Deadlift-with-Kettlebell
208,13,concentric,HIGH,primary,Smith-Machine-One-Handed-Row,Smith-Machine-One-Handed-Row
208,20,concentric,HIGH,primary,Smith-Machine-One-Handed-Row,Smith-Machine-One-Handed-Row
208,16,concentric,HIGH,primary,Smith-Machine-One-Handed-Row,Smith-Machine-One-Handed-Row
208,5,concentric,MEDIUM,synergistic,Smith-Machine-One-Handed-Row,Smith-Machine-One-Handed-Row
208,9,isometric,LOW,stabilizing,Smith-Machine-One-Handed-Row,Smith-Machine-One-Handed-Row
208,18,isometric,LOW,stabilizing,Smith-Machine-One-Handed-Row,Smith-Machine-One-Handed-Row
209,10,special,HIGH,primary,Snatch,Snatch
209,14,special,HIGH,primary,Snatch,Snatch
209,3,special,HIGH,primary,Snatch,Snatch
209,17,special,HIGH,primary,Snatch,Snatch
209,11,special,MEDIUM,synergistic,Snatch,Snatch
209,20,special,MEDIUM,synergistic,Snatch,Snatch
209,9,isometric,LOW,stabilizing,Snatch,Snatch
209,6,isometric,LOW,stabilizing,Snatch,Snatch
210,10,concentric,HIGH,primary,Snatch-Grip-Deadlift,Snatch-Grip-Deadlift
210,14,concentric,HIGH,primary,Snatch-Grip-Deadlift,Snatch-Grip-Deadlift
210,17,concentric,MEDIUM,synergistic,Snatch-Grip-Deadlift,Snatch-Grip-Deadlift
210,11,concentric,MEDIUM,synergistic,Snatch-Grip-Deadlift,Snatch-Grip-Deadlift
210,3,concentric,MEDIUM,synergistic,Snatch-Grip-Deadlift,Snatch-Grip-Deadlift
210,20,isometric,LOW,stabilizing,Snatch-Grip-Deadlift,Snatch-Grip-Deadlift
210,9,isometric,LOW,stabilizing,Snatch-Grip-Deadlift,Snatch-Grip-Deadlift
211,10,concentric,HIGH,primary,Stiff-Legged-Deadlift,Stiff-Legged-Deadlift
211,14,concentric,HIGH,primary,Stiff-Legged-Deadlift,Stiff-Legged-Deadlift
211,11,concentric,HIGH,primary,Stiff-Legged-Deadlift,Stiff-Legged-Deadlift
211,3,isometric,LOW,stabilizing,Stiff-Legged-Deadlift,Stiff-Legged-Deadlift
211,20,isometric,LOW,stabilizing,Stiff-Legged-Deadlift,Stiff-Legged-Deadlift
211,9,isometric,LOW,stabilizing,Stiff-Legged-Deadlift,Stiff-Legged-Deadlift
212,13,concentric,HIGH,primary,Straight-Arm-Lat-Pulldown,Straight-Arm-Lat-Pulldown
212,16,concentric,MEDIUM,synergistic,Straight-Arm-Lat-Pulldown,Straight-Arm-Lat-Pulldown
212,18,isometric,LOW,stabilizing,Straight-Arm-Lat-Pulldown,Straight-Arm-Lat-Pulldown
213,10,concentric,HIGH,primary,Sumo-Deadlift,Sumo-Deadlift
213,14,concentric,HIGH,primary,Sumo-Deadlift,Sumo-Deadlift
213,17,concentric,MEDIUM,synergistic,Sumo-Deadlift,Sumo-Deadlift
213,11,concentric,MEDIUM,synergistic,Sumo-Deadlift,Sumo-Deadlift
213,3,concentric,MEDIUM,synergistic,Sumo-Deadlift,Sumo-Deadlift
213,20,isometric,LOW,stabilizing,Sumo-Deadlift,Sumo-Deadlift
213,9,isometric,LOW,stabilizing,Sumo-Deadlift,Sumo-Deadlift
214,13,concentric,HIGH,primary,T-Bar-Row,T-Bar-Row
214,20,concentric,HIGH,primary,T-Bar-Row,T-Bar-Row
214,16,concentric,HIGH,primary,T-Bar-Row,T-Bar-Row
214,5,concentric,MEDIUM,synergistic,T-Bar-Row,T-Bar-Row
214,14,isometric,LOW,stabilizing,T-Bar-Row,T-Bar-Row
214,9,isometric,LOW,stabilizing,T-Bar-Row,T-Bar-Row
214,18,isometric,LOW,stabilizing,T-Bar-Row,T-Bar-Row
215,10,concentric,HIGH,primary,Trap-Bar-Deadlift-with-High-Handles,Trap-Bar-Deadlift-with-High-Handles
215,14,concentric,HIGH,primary,Trap-Bar-Deadlift-with-High-Handles,Trap-Bar-Deadlift-with-High-Handles
215,17,concentric,HIGH,primary,Trap-Bar-Deadlift-with-High-Handles,Trap-Bar-Deadlift-with-High-Handles
215,3,concentric,MEDIUM,synergistic,Trap-Bar-Deadlift-with-High-Handles,Trap-Bar-Deadlift-with-High-Handles
215,20,isometric,LOW,stabilizing,Trap-Bar-Deadlift-with-High-Handles,Trap-Bar-Deadlift-with-High-Handles
215,9,isometric,LOW,stabilizing,Trap-Bar-Deadlift-with-High-Handles,Trap-Bar-Deadlift-with-High-Handles
216,10,concentric,HIGH,primary,Trap-Bar-Deadlift-with-Low-Handles,Trap-Bar-Deadlift-with-Low-Handles
216,14,concentric,HIGH,primary,Trap-Bar-Deadlift-with-Low-Handles,Trap-Bar-Deadlift-with-Low-Handles
216,17,concentric,HIGH,primary,Trap-Bar-Deadlift-with-Low-Handles,Trap-Bar-Deadlift-with-Low-Handles
216,3,concentric,MEDIUM,synergistic,Trap-Bar-Deadlift-with-Low-Handles,Trap-Bar-Deadlift-with-Low-Handles
216,20,isometric,LOW,stabilizing,Trap-Bar-Deadlift-with-Low-Handles,Trap-Bar-Deadlift-with-Low-Handles
216,9,isometric,LOW,stabilizing,Trap-Bar-Deadlift-with-Low-Handles,Trap-Bar-Deadlift-with-Low-Handles
217,2,concentric,HIGH,primary,Banded-Side-Kick,Banded-Side-Kick
217,10,concentric,MEDIUM,synergistic,Banded-Side-Kick,Banded-Side-Kick
218,10,concentric,HIGH,primary,Cable-Pull-Through,Cable-Pull-Through
218,14,concentric,MEDIUM,synergistic,Cable-Pull-Through,Cable-Pull-Through
218,11,concentric,MEDIUM,synergistic,Cable-Pull-Through,Cable-Pull-Through
218,3,concentric,MEDIUM,synergistic,Cable-Pull-Through,Cable-Pull-Through
219,2,concentric,HIGH,primary,Clamshells,Clamshells
219,10,concentric,MEDIUM,synergistic,Clamshells,Clamshells
220,10,concentric,HIGH,primary,Cossack-Squat,Cossack-Squat
220,17,concentric,HIGH,primary,Cossack-Squat,Cossack-Squat
220,11,isometric,LOW,stabilizing,Cossack-Squat,Cossack-Squat
220,3,concentric,MEDIUM,synergistic,Cossack-Squat,Cossack-Squat
221,10,concentric,HIGH,primary,Death-March-with-Dumbbells,Death-March-with-Dumbbells
221,11,concentric,HIGH,primary,Death-March-with-Dumbbells,Death-March-with-Dumbbells
221,14,concentric,HIGH,primary,Death-March-with-Dumbbells,Death-March-with-Dumbbells
221,3,concentric,MEDIUM,synergistic,Death-March-with-Dumbbells,Death-March-with-Dumbbells
221,9,isometric,LOW,stabilizing,Death-March-with-Dumbbells,Death-March-with-Dumbbells
221,20,isometric,LOW,stabilizing,Death-March-with-Dumbbells,Death-March-with-Dumbbells
222,10,concentric,HIGH,primary,Donkey-Kicks,Donkey-Kicks
222,11,concentric,MEDIUM,synergistic,Donkey-Kicks,Donkey-Kicks
222,3,isometric,LOW,stabilizing,Donkey-Kicks,Donkey-Kicks
223,10,concentric,HIGH,primary,Dumbbell-Romanian-Deadlift,Dumbbell-Romanian-Deadlift
223,14,concentric,HIGH,primary,Dumbbell-Romanian-Deadlift,Dumbbell-Romanian-Deadlift
223,11,concentric,HIGH,primary,Dumbbell-Romanian-Deadlift,Dumbbell-Romanian-Deadlift
223,3,concentric,MEDIUM,synergistic,Dumbbell-Romanian-Deadlift,Dumbbell-Romanian-Deadlift
223,20,isometric,LOW,stabilizing,Dumbbell-Romanian-Deadlift,Dumbbell-Romanian-Deadlift
223,9,isometric,LOW,stabilizing,Dumbbell-Romanian-Deadlift,Dumbbell-Romanian-Deadlift
224,10,concentric,HIGH,primary,Dumbbell-Frog-Pumps,Dumbbell-Frog-Pumps
224,11,isometric,LOW,stabilizing,Dumbbell-Frog-Pumps,Dumbbell-Frog-Pumps
224,3,isometric,LOW,stabilizing,Dumbbell-Frog-Pumps,Dumbbell-Frog-Pumps
225,10,concentric,HIGH,primary,Fire-Hydrants,Fire-Hydrants
226,10,concentric,HIGH,primary,Frog-Pumps,Frog-Pumps
226,11,isometric,LOW,stabilizing,Frog-Pumps,Frog-Pumps
226,3,isometric,LOW,stabilizing,Frog-Pumps,Frog-Pumps
227,10,concentric,HIGH,primary,Glute-Bridge,Glute-Bridge
227,17,isometric,LOW,stabilizing,Glute-Bridge,Glute-Bridge
228,2,concentric,HIGH,primary,Hip-Abduction-Against-Band,Hip-Abduction-Against-Band
228,10,concentric,MEDIUM,synergistic,Hip-Abduction-Against-Band,Hip-Abduction-Against-Band
229,2,concentric,HIGH,primary,Hip-Abduction-Machine,Hip-Abduction-Machine
229,10,concentric,MEDIUM,synergistic,Hip-Abduction-Machine,Hip-Abduction-Machine
230,10,concentric,HIGH,primary,Hip-Thrust,Hip-Thrust
230,3,isometric,LOW,stabilizing,Hip-Thrust,Hip-Thrust
230,17,isometric,LOW,stabilizing,Hip-Thrust,Hip-Thrust
231,10,concentric,HIGH,primary,Hip-Thrust-Machine,Hip-Thrust-Machine
231,3,isometric,LOW,stabilizing,Hip-Thrust-Machine,Hip-Thrust-Machine
231,17,isometric,LOW,stabilizing,Hip-Thrust-Machine,Hip-Thrust-Machine
232,10,concentric,HIGH,primary,Hip-Thrust-with-Band-Around-Knees,Hip-Thrust-with-Band-Around-Knees
232,3,concentric,MEDIUM,synergistic,Hip-Thrust-with-Band-Around-Knees,Hip-Thrust-with-Band-Around-Knees
232,2,concentric,MEDIUM,synergistic,Hip-Thrust-with-Band-Around-Knees,Hip-Thrust-with-Band-Around-Knees
232,17,isometric,LOW,stabilizing,Hip-Thrust-with-Band-Around-Knees,Hip-Thrust-with-Band-Around-Knees
233,2,concentric,HIGH,primary,Lateral-Walk-with-Band,Lateral-Walk-with-Band
233,10,concentric,MEDIUM,synergistic,Lateral-Walk-with-Band,Lateral-Walk-with-Band
234,10,concentric,HIGH,primary,Machine-Glute-Kickbacks,Machine-Glute-Kickbacks
234,11,isometric,LOW,stabilizing,Machine-Glute-Kickbacks,Machine-Glute-Kickbacks
234,3,isometric,LOW,stabilizing,Machine-Glute-Kickbacks,Machine-Glute-Kickbacks
235,10,concentric,HIGH,primary,One-Legged-Glute-Bridge,One-Legged-Glute-Bridge
235,3,isometric,LOW,stabilizing,One-Legged-Glute-Bridge,One-Legged-Glute-Bridge
235,2,isometric,LOW,stabilizing,One-Legged-Glute-Bridge,One-Legged-Glute-Bridge
